15.81,-58.09
15.81,-57.95
15.81,-57.81
15.81,-57.67
15.82,-57.53
15.82,-57.39
15.82,-57.26
15.82,-57.12
15.82,-56.98
15.82,-56.84
15.82,-56.69
15.82,-56.55
15.82,-56.41
15.82,-56.27
15.83,-56.13
15.83,-55.99
15.83,-55.85
15.83,-55.70
15.83,-55.56
15.83,-55.42
15.83,-55.27
15.83,-55.13
15.83,-54.98
15.83,-54.84
15.84,-54.69
15.84,-54.54
15.84,-54.40
15.84,-54.25
15.84,-54.10
15.84,-53.95
15.84,-53.80
15.84,-53.65
15.84,-53.50
15.84,-53.35
15.85,-53.20
15.85,-53.05
15.85,-52.89
15.85,-52.74
15.85,-52.58
15.85,-52.43
15.85,-52.27
15.85,-52.11
15.85,-51.95
15.85,-51.79
15.86,-51.63
15.86,-51.47
15.86,-51.30
15.86,-51.14
15.86,-50.97
15.86,-50.80
15.86,-50.63
15.86,-50.46
15.86,-50.29
15.86,-50.12
15.87,-49.94
15.87,-49.77
15.87,-49.59
15.87,-49.41
15.87,-49.22
15.87,-49.04
15.87,-48.85
15.87,-48.66
15.87,-48.47
15.87,-48.28
15.88,-48.08
15.88,-47.88
15.88,-47.68
15.88,-47.48
15.88,-47.27
15.88,-47.06
15.88,-46.85
15.88,-46.63
15.88,-46.41
15.88,-46.18
15.89,-45.96
15.89,-45.72
15.89,-45.48
15.89,-45.24
15.89,-44.99
15.89,-44.74
15.89,-44.48
15.89,-44.22
15.89,-43.95
15.89,-43.68
15.90,-43.39
15.90,-43.10
15.90,-42.81
15.90,-42.50
15.90,-42.19
15.90,-41.87
15.90,-41.53
15.90,-41.19
15.90,-40.83
15.90,-40.47
15.91,-40.09
15.91,-39.69
15.91,-39.28
15.91,-38.85
15.91,-38.41
15.91,-37.94
15.91,-37.44
15.91,-36.93
15.91,-36.38
15.91,-35.80
15.92,-35.19
15.92,-34.53
15.92,-33.82
15.92,-33.05
15.92,-32.21
15.92,-31.30
15.92,-30.28
15.92,-29.16
15.92,-27.89
15.92,-26.45
15.93,-24.81
15.93,-22.93
15.93,-20.76
15.93,-18.28
15.93,-15.49
15.93,-12.42
15.93,-9.16
15.93,-5.86
15.93,-2.65
15.93,0.35
15.94,3.08
15.94,5.47
15.94,7.55
15.94,9.34
15.94,10.86
15.94,12.17
15.94,13.29
15.94,14.25
15.94,15.06
15.94,15.77
15.95,16.37
15.95,16.88
15.95,17.32
15.95,17.70
15.95,18.01
15.95,18.27
15.95,18.49
15.95,18.66
15.95,18.80
15.95,18.90
15.96,18.97
15.96,19.02
15.96,19.03
15.96,19.02
15.96,18.98
15.96,18.92
15.96,18.85
15.96,18.75
15.96,18.63
15.96,18.50
15.97,18.34
15.97,18.18
15.97,17.99
15.97,17.80
15.97,17.59
15.97,17.36
15.97,17.12
15.97,16.87
15.97,16.61
15.97,16.34
15.98,16.05
15.98,15.76
15.98,15.45
15.98,15.14
15.98,14.81
15.98,14.48
15.98,14.13
15.98,13.78
15.98,13.42
15.98,13.04
15.99,12.66
15.99,12.27
15.99,11.87
15.99,11.47
15.99,11.06
15.99,10.63
15.99,10.21
15.99,9.77
15.99,9.32
15.99,8.87
16.00,8.41
16.00,7.94
16.00,7.46
16.00,6.97
16.00,6.48
16.00,5.97
16.00,5.46
16.00,4.94
16.00,4.41
16.00,3.87
16.01,3.32
16.01,2.76
16.01,2.19
16.01,1.61
16.01,1.02
16.01,0.42
16.01,-0.19
16.01,-0.82
16.01,-1.46
16.01,-2.12
16.02,-2.79
16.02,-3.48
16.02,-4.18
16.02,-4.90
16.02,-5.63
16.02,-6.39
16.02,-7.17
16.02,-7.97
16.02,-8.79
16.02,-9.64
16.03,-10.52
16.03,-11.42
16.03,-12.35
16.03,-13.31
16.03,-14.30
16.03,-15.33
16.03,-16.40
16.03,-17.50
16.03,-18.64
16.03,-19.82
16.04,-21.04
16.04,-22.29
16.04,-23.58
16.04,-24.91
16.04,-26.26
16.04,-27.63
16.04,-29.03
16.04,-30.44
16.04,-31.85
16.04,-33.26
16.05,-34.66
16.05,-36.04
16.05,-37.38
16.05,-38.70
16.05,-39.98
16.05,-41.21
16.05,-42.39
16.05,-43.52
16.05,-44.60
16.05,-45.62
16.06,-46.60
16.06,-47.54
16.06,-48.44
16.06,-49.30
16.06,-50.13
16.06,-50.93
16.06,-51.71
16.06,-52.45
16.06,-53.17
16.06,-53.87
16.07,-54.54
16.07,-55.19
16.07,-55.82
16.07,-56.43
16.07,-57.01
16.07,-57.58
16.07,-58.12
16.07,-58.64
16.07,-59.14
16.07,-59.62
16.08,-60.09
16.08,-60.53
16.08,-60.95
16.08,-61.35
16.08,-61.74
16.08,-62.11
16.08,-62.46
16.08,-62.79
16.08,-63.11
16.08,-63.41
16.09,-63.69
16.09,-63.96
16.09,-64.22
16.09,-64.46
16.09,-64.69
16.09,-64.90
16.09,-65.11
16.09,-65.30
16.09,-65.47
16.09,-65.64
16.10,-65.79
16.10,-65.94
16.10,-66.07
16.10,-66.19
16.10,-66.31
16.10,-66.41
16.10,-66.51
16.10,-66.59
16.10,-66.67
16.10,-66.74
16.11,-66.80
16.11,-66.86
16.11,-66.90
16.11,-66.94
16.11,-66.97
16.11,-67.00
16.11,-67.02
16.11,-67.03
16.11,-67.04
16.11,-67.04
16.12,-67.04
16.12,-67.03
16.12,-67.02
16.12,-67.00
16.12,-66.97
16.12,-66.95
16.12,-66.91
16.12,-66.87
16.12,-66.83
16.12,-66.79
16.13,-66.74
16.13,-66.69
16.13,-66.63
16.13,-66.57
16.13,-66.51
16.13,-66.44
16.13,-66.37
16.13,-66.30
16.13,-66.22
16.13,-66.14
16.14,-66.06
16.14,-65.98
16.14,-65.89
16.14,-65.80
16.14,-65.71
16.14,-65.62
16.14,-65.53
16.14,-65.43
16.14,-65.33
16.14,-65.23
16.15,-65.12
16.15,-65.02
16.15,-64.91
16.15,-64.81
16.15,-64.70
16.15,-64.59
16.15,-64.47
16.15,-64.36
16.15,-64.24
16.15,-64.13
16.16,-64.01
16.16,-63.89
16.16,-63.77
16.16,-63.65
16.16,-63.53
16.16,-63.41
16.16,-63.28
16.16,-63.16
16.16,-63.03
16.16,-62.90
16.17,-62.78
16.17,-62.65
16.17,-62.52
16.17,-62.39
16.17,-62.26
16.17,-62.13
16.17,-62.00
16.17,-61.87
16.17,-61.74
16.17,-61.61
16.18,-61.48
16.18,-61.34
16.18,-61.21
16.18,-61.07
16.18,-60.94
16.18,-60.81
16.18,-60.67
16.18,-60.54
16.18,-60.40
16.18,-60.27
16.19,-60.13
16.19,-60.00
16.19,-59.86
16.19,-59.72
16.19,-59.59
16.19,-59.45
16.19,-59.31
16.19,-59.18
16.19,-59.04
16.19,-58.90
16.20,-58.77
16.20,-58.63
16.20,-58.49
16.20,-58.35
16.20,-58.22
16.20,-58.08
16.20,-57.94
16.20,-57.80
16.20,-57.66
16.20,-57.52
16.21,-57.38
16.21,-57.24
16.21,-57.10
16.21,-56.96
16.21,-56.82
16.21,-56.68
16.21,-56.54
16.21,-56.40
16.21,-56.26
16.21,-56.12
16.22,-55.98
16.22,-55.83
16.22,-55.69
16.22,-55.55
16.22,-55.40
16.22,-55.26
16.22,-55.12
16.22,-54.97
16.22,-54.82
16.22,-54.68
16.23,-54.53
16.23,-54.38
16.23,-54.24
16.23,-54.09
16.23,-53.94
16.23,-53.79
16.23,-53.64
16.23,-53.49
16.23,-53.34
16.23,-53.19
16.24,-53.03
16.24,-52.88
16.24,-52.73
16.24,-52.57
16.24,-52.41
16.24,-52.26
16.24,-52.10
16.24,-51.94
16.24,-51.78
16.24,-51.62
16.25,-51.45
16.25,-51.29
16.25,-51.13
16.25,-50.96
16.25,-50.79
16.25,-50.62
16.25,-50.45
16.25,-50.28
16.25,-50.11
16.25,-49.93
16.26,-49.75
16.26,-49.57
16.26,-49.39
16.26,-49.21
16.26,-49.03
16.26,-48.84
16.26,-48.65
16.26,-48.46
16.26,-48.26
16.26,-48.07
16.27,-47.87
16.27,-47.67
16.27,-47.46
16.27,-47.26
16.27,-47.04
16.27,-46.83
16.27,-46.61
16.27,-46.39
16.27,-46.17
16.27,-45.94
16.28,-45.70
16.28,-45.46
16.28,-45.22
16.28,-44.97
16.28,-44.72
16.28,-44.46
16.28,-44.20
16.28,-43.93
16.28,-43.66
16.28,-43.37
16.29,-43.08
16.29,-42.79
16.29,-42.48
16.29,-42.16
16.29,-41.84
16.29,-41.51
16.29,-41.16
16.29,-40.81
16.29,-40.44
16.29,-40.06
16.30,-39.66
16.30,-39.25
16.30,-38.82
16.30,-38.37
16.30,-37.90
16.30,-37.41
16.30,-36.89
16.30,-36.34
16.30,-35.76
16.30,-35.14
16.31,-34.48
16.31,-33.77
16.31,-32.99
16.31,-32.15
16.31,-31.23
16.31,-30.21
16.31,-29.07
16.31,-27.79
16.31,-26.34
16.31,-24.68
16.32,-22.78
16.32,-20.59
16.32,-18.08
16.32,-15.26
16.32,-12.17
16.32,-8.94
16.32,-5.64
16.32,-2.44
16.32,0.55
16.32,3.24
16.33,5.61
16.33,7.67
16.33,9.45
16.33,10.96
16.33,12.26
16.33,13.36
16.33,14.31
16.33,15.13
16.33,15.82
16.33,16.42
16.34,16.93
16.34,17.36
16.34,17.73
16.34,18.04
16.34,18.30
16.34,18.52
16.34,18.69
16.34,18.83
16.34,18.93
16.34,19.00
16.35,19.04
16.35,19.05
16.35,19.04
16.35,19.00
16.35,18.94
16.35,18.86
16.35,18.77
16.35,18.65
16.35,18.51
16.35,18.36
16.36,18.19
16.36,18.01
16.36,17.82
16.36,17.60
16.36,17.38
16.36,17.14
16.36,16.89
16.36,16.63
16.36,16.36
16.36,16.07
16.37,15.78
16.37,15.47
16.37,15.16
16.37,14.83
16.37,14.50
16.37,14.15
16.37,13.80
16.37,13.44
16.37,13.06
16.37,12.69
16.38,12.30
16.38,11.90
16.38,11.50
16.38,11.09
16.38,10.66
16.38,10.24
16.38,9.80
16.38,9.35
16.38,8.90
16.38,8.44
16.39,7.97
16.39,7.49
16.39,7.01
16.39,6.51
16.39,6.01
16.39,5.50
16.39,4.98
16.39,4.45
16.39,3.91
16.39,3.36
16.40,2.80
16.40,2.23
16.40,1.65
16.40,1.06
16.40,0.46
16.40,-0.15
16.40,-0.78
16.40,-1.42
16.40,-2.08
16.40,-2.74
16.41,-3.43
16.41,-4.13
16.41,-4.85
16.41,-5.59
16.41,-6.34
16.41,-7.12
16.41,-7.91
16.41,-8.73
16.41,-9.58
16.41,-10.45
16.42,-11.35
16.42,-12.28
16.42,-13.24
16.42,-14.23
16.42,-15.26
16.42,-16.33
16.42,-17.43
16.42,-18.57
16.42,-19.74
16.42,-20.96
16.43,-22.21
16.43,-23.50
16.43,-24.82
16.43,-26.17
16.43,-27.53
16.43,-28.92
16.43,-30.33
16.43,-31.74
16.43,-33.15
16.43,-34.55
16.44,-35.93
16.44,-37.29
16.44,-38.61
16.44,-39.89
16.44,-41.13
16.44,-42.31
16.44,-43.45
16.44,-44.53
16.44,-45.56
16.44,-46.54
16.45,-47.48
16.45,-48.38
16.45,-49.24
16.45,-50.07
16.45,-50.87
16.45,-51.65
16.45,-52.39
16.45,-53.12
16.45,-53.82
16.45,-54.49
16.46,-55.14
16.46,-55.77
16.46,-56.38
16.46,-56.97
16.46,-57.54
16.46,-58.08
16.46,-58.60
16.46,-59.11
16.46,-59.59
16.46,-60.05
16.47,-60.49
16.47,-60.91
16.47,-61.32
16.47,-61.71
16.47,-62.08
16.47,-62.43
16.47,-62.76
16.47,-63.08
16.47,-63.38
16.47,-63.67
16.48,-63.94
16.48,-64.20
16.48,-64.44
16.48,-64.67
16.48,-64.88
16.48,-65.09
16.48,-65.28
16.48,-65.45
16.48,-65.62
16.48,-65.78
16.49,-65.92
16.49,-66.05
16.49,-66.18
16.49,-66.29
16.49,-66.40
16.49,-66.49
16.49,-66.58
16.49,-66.66
16.49,-66.73
16.49,-66.79
16.50,-66.84
16.50,-66.89
16.50,-66.93
16.50,-66.96
16.50,-66.99
16.50,-67.01
16.50,-67.02
16.50,-67.03
16.50,-67.03
16.50,-67.03
16.51,-67.02
16.51,-67.01
16.51,-66.99
16.51,-66.96
16.51,-66.94
16.51,-66.90
16.51,-66.87
16.51,-66.83
16.51,-66.78
16.51,-66.73
16.52,-66.68
16.52,-66.62
16.52,-66.56
16.52,-66.50
16.52,-66.43
16.52,-66.36
16.52,-66.29
16.52,-66.21
16.52,-66.14
16.52,-66.06
16.53,-65.97
16.53,-65.89
16.53,-65.80
16.53,-65.71
16.53,-65.61
16.53,-65.52
16.53,-65.42
16.53,-65.32
16.53,-65.22
16.53,-65.12
16.54,-65.01
16.54,-64.91
16.54,-64.80
16.54,-64.69
16.54,-64.58
16.54,-64.47
16.54,-64.35
16.54,-64.24
16.54,-64.12
16.54,-64.00
16.55,-63.88
16.55,-63.77
16.55,-63.64
16.55,-63.52
16.55,-63.40
16.55,-63.28
16.55,-63.15
16.55,-63.02
16.55,-62.90
16.55,-62.77
16.56,-62.64
16.56,-62.52
16.56,-62.39
16.56,-62.26
16.56,-62.13
16.56,-62.00
16.56,-61.86
16.56,-61.73
16.56,-61.60
16.56,-61.47
16.57,-61.33
16.57,-61.20
16.57,-61.07
16.57,-60.93
16.57,-60.80
16.57,-60.66
16.57,-60.53
16.57,-60.39
16.57,-60.26
16.57,-60.12
16.58,-59.99
16.58,-59.85
16.58,-59.72
16.58,-59.58
16.58,-59.44
16.58,-59.31
16.58,-59.17
16.58,-59.03
16.58,-58.90
16.58,-58.76
16.59,-58.62
16.59,-58.48
16.59,-58.34
16.59,-58.21
16.59,-58.07
16.59,-57.93
16.59,-57.79
16.59,-57.65
16.59,-57.51
16.59,-57.37
16.60,-57.23
16.60,-57.10
16.60,-56.95
16.60,-56.81
16.60,-56.67
16.60,-56.53
16.60,-56.39
16.60,-56.25
16.60,-56.11
16.60,-55.97
16.61,-55.82
16.61,-55.68
16.61,-55.54
16.61,-55.39
16.61,-55.25
16.61,-55.10
16.61,-54.96
16.61,-54.81
16.61,-54.67
16.61,-54.52
16.62,-54.37
16.62,-54.23
16.62,-54.08
16.62,-53.93
16.62,-53.78
16.62,-53.63
16.62,-53.48
16.62,-53.32
16.62,-53.17
16.62,-53.02
16.63,-52.86
16.63,-52.71
16.63,-52.55
16.63,-52.40
16.63,-52.24
16.63,-52.08
16.63,-51.92
16.63,-51.76
16.63,-51.60
16.63,-51.44
16.64,-51.27
16.64,-51.11
16.64,-50.94
16.64,-50.77
16.64,-50.60
16.64,-50.43
16.64,-50.26
16.64,-50.09
16.64,-49.91
16.64,-49.73
16.65,-49.55
16.65,-49.37
16.65,-49.19
16.65,-49.00
16.65,-48.82
16.65,-48.63
16.65,-48.44
16.65,-48.24
16.65,-48.04
16.65,-47.84
16.66,-47.64
16.66,-47.44
16.66,-47.23
16.66,-47.02
16.66,-46.80
16.66,-46.58
16.66,-46.36
16.66,-46.14
16.66,-45.91
16.66,-45.67
16.67,-45.43
16.67,-45.19
16.67,-44.94
16.67,-44.69
16.67,-44.43
16.67,-44.17
16.67,-43.89
16.67,-43.62
16.67,-43.33
16.67,-43.04
16.68,-42.74
16.68,-42.43
16.68,-42.12
16.68,-41.79
16.68,-41.46
16.68,-41.11
16.68,-40.75
16.68,-40.38
16.68,-40.00
16.68,-39.60
16.69,-39.19
16.69,-38.75
16.69,-38.30
16.69,-37.83
16.69,-37.33
16.69,-36.81
16.69,-36.25
16.69,-35.67
16.69,-35.04
16.69,-34.37
16.70,-33.65
16.70,-32.86
16.70,-32.01
16.70,-31.07
16.70,-30.03
16.70,-28.87
16.70,-27.56
16.70,-26.10
16.70,-24.40
16.70,-22.46
16.71,-20.22
16.71,-17.66
16.71,-14.79
16.71,-11.66
16.71,-8.38
16.71,-5.08
16.71,-1.91
16.71,1.04
16.71,3.68
16.71,6.00
16.72,8.01
16.72,9.73
16.72,11.21
16.72,12.47
16.72,13.55
16.72,14.47
16.72,15.26
16.72,15.94
16.72,16.52
16.72,17.02
16.73,17.45
16.73,17.81
16.73,18.11
16.73,18.36
16.73,18.57
16.73,18.74
16.73,18.87
16.73,18.96
16.73,19.03
16.73,19.06
16.74,19.07
16.74,19.05
16.74,19.02
16.74,18.95
16.74,18.87
16.74,18.77
16.74,18.65
16.74,18.51
16.74,18.36
16.74,18.19
16.75,18.00
16.75,17.81
16.75,17.59
16.75,17.37
16.75,17.13
16.75,16.87
16.75,16.61
16.75,16.34
16.75,16.05
16.75,15.75
16.76,15.45
16.76,15.13
16.76,14.81
16.76,14.47
16.76,14.12
16.76,13.77
16.76,13.41
16.76,13.03
16.76,12.65
16.76,12.26
16.77,11.87
16.77,11.46
16.77,11.05
16.77,10.62
16.77,10.19
16.77,9.76
16.77,9.31
16.77,8.86
16.77,8.39
16.77,7.92
16.78,7.45
16.78,6.96
16.78,6.47
16.78,5.96
16.78,5.45
16.78,4.93
16.78,4.40
16.78,3.86
16.78,3.31
16.78,2.75
16.79,2.18
16.79,1.60
16.79,1.01
16.79,0.40
16.79,-0.21
16.79,-0.84
16.79,-1.48
16.79,-2.14
16.79,-2.80
16.79,-3.49
16.80,-4.19
16.80,-4.91
16.80,-5.65
16.80,-6.41
16.80,-7.19
16.80,-7.99
16.80,-8.81
16.80,-9.66
16.80,-10.54
16.80,-11.44
16.81,-12.37
16.81,-13.34
16.81,-14.33
16.81,-15.36
16.81,-16.43
16.81,-17.54
16.81,-18.67
16.81,-19.85
16.81,-21.07
16.81,-22.32
16.82,-23.61
16.82,-24.94
16.82,-26.29
16.82,-27.67
16.82,-29.06
16.82,-30.47
16.82,-31.88
16.82,-33.29
16.82,-34.69
16.82,-36.07
16.83,-37.42
16.83,-38.74
16.83,-40.02
16.83,-41.25
16.83,-42.42
16.83,-43.54
16.83,-44.62
16.83,-45.64
16.83,-46.62
16.83,-47.56
16.84,-48.46
16.84,-49.32
16.84,-50.15
16.84,-50.95
16.84,-51.72
16.84,-52.46
16.84,-53.18
16.84,-53.88
16.84,-54.55
16.84,-55.20
16.85,-55.83
16.85,-56.44
16.85,-57.02
16.85,-57.58
16.85,-58.12
16.85,-58.64
16.85,-59.15
16.85,-59.63
16.85,-60.09
16.85,-60.53
16.86,-60.95
16.86,-61.35
16.86,-61.74
16.86,-62.10
16.86,-62.45
16.86,-62.79
16.86,-63.10
16.86,-63.40
16.86,-63.69
16.86,-63.96
16.87,-64.21
16.87,-64.45
16.87,-64.68
16.87,-64.89
16.87,-65.10
16.87,-65.29
16.87,-65.46
16.87,-65.63
16.87,-65.78
16.87,-65.93
16.88,-66.06
16.88,-66.18
16.88,-66.29
16.88,-66.40
16.88,-66.49
16.88,-66.58
16.88,-66.65
16.88,-66.72
16.88,-66.79
16.88,-66.84
16.89,-66.88
16.89,-66.92
16.89,-66.96
16.89,-66.98
16.89,-67.00
16.89,-67.01
16.89,-67.02
16.89,-67.02
16.89,-67.02
16.89,-67.01
16.90,-67.00
16.90,-66.98
16.90,-66.95
16.90,-66.92
16.90,-66.89
16.90,-66.85
16.90,-66.81
16.90,-66.76
16.90,-66.72
16.90,-66.66
16.91,-66.61
16.91,-66.54
16.91,-66.48
16.91,-66.41
16.91,-66.34
16.91,-66.27
16.91,-66.20
16.91,-66.12
16.91,-66.04
16.91,-65.95
16.92,-65.87
16.92,-65.78
16.92,-65.69
16.92,-65.59
16.92,-65.50
16.92,-65.40
16.92,-65.30
16.92,-65.20
16.92,-65.10
16.92,-64.99
16.93,-64.88
16.93,-64.78
16.93,-64.67
16.93,-64.56
16.93,-64.44
16.93,-64.33
16.93,-64.21
16.93,-64.10
16.93,-63.98
16.93,-63.86
16.94,-63.74
16.94,-63.62
16.94,-63.50
16.94,-63.37
16.94,-63.25
16.94,-63.12
16.94,-63.00
16.94,-62.87
16.94,-62.74
16.94,-62.62
16.95,-62.49
16.95,-62.36
16.95,-62.23
16.95,-62.10
16.95,-61.97
16.95,-61.84
16.95,-61.70
16.95,-61.57
16.95,-61.44
16.95,-61.31
16.96,-61.17
16.96,-61.04
16.96,-60.91
16.96,-60.77
16.96,-60.64
16.96,-60.50
16.96,-60.37
16.96,-60.23
16.96,-60.09
16.96,-59.96
16.97,-59.82
16.97,-59.69
16.97,-59.55
16.97,-59.41
16.97,-59.28
16.97,-59.14
16.97,-59.00
16.97,-58.86
16.97,-58.73
16.97,-58.59
16.98,-58.45
16.98,-58.31
16.98,-58.18
16.98,-58.04
16.98,-57.90
16.98,-57.76
16.98,-57.62
16.98,-57.48
16.98,-57.34
16.98,-57.20
16.99,-57.06
16.99,-56.92
16.99,-56.78
16.99,-56.64
16.99,-56.50
16.99,-56.36
16.99,-56.22
16.99,-56.07
16.99,-55.93
16.99,-55.79
17.00,-55.65
17.00,-55.50
17.00,-55.36
17.00,-55.21
17.00,-55.07
17.00,-54.92
17.00,-54.78
17.00,-54.63
17.00,-54.48
17.00,-54.34
17.01,-54.19
17.01,-54.04
17.01,-53.89
17.01,-53.74
17.01,-53.59
17.01,-53.44
17.01,-53.29
17.01,-53.13
17.01,-52.98
17.01,-52.83
17.02,-52.67
17.02,-52.51
17.02,-52.36
17.02,-52.20
17.02,-52.04
17.02,-51.88
17.02,-51.72
17.02,-51.56
17.02,-51.39
17.02,-51.23
17.03,-51.06
17.03,-50.90
17.03,-50.73
17.03,-50.56
17.03,-50.38
17.03,-50.21
17.03,-50.04
17.03,-49.86
17.03,-49.68
17.03,-49.50
17.04,-49.32
17.04,-49.14
17.04,-48.95
17.04,-48.76
17.04,-48.57
17.04,-48.38
17.04,-48.19
17.04,-47.99
17.04,-47.79
17.04,-47.58
17.05,-47.38
17.05,-47.17
17.05,-46.95
17.05,-46.74
17.05,-46.52
17.05,-46.30
17.05,-46.07
17.05,-45.84
17.05,-45.60
17.05,-45.36
17.06,-45.12
17.06,-44.87
17.06,-44.61
17.06,-44.35
17.06,-44.08
17.06,-43.81
17.06,-43.53
17.06,-43.25
17.06,-42.95
17.06,-42.65
17.07,-42.34
17.07,-42.02
17.07,-41.69
17.07,-41.35
17.07,-41.00
17.07,-40.64
17.07,-40.27
17.07,-39.88
17.07,-39.47
17.07,-39.05
17.08,-38.62
17.08,-38.16
17.08,-37.68
17.08,-37.17
17.08,-36.64
17.08,-36.07
17.08,-35.47
17.08,-34.83
17.08,-34.14
17.08,-33.41
17.09,-32.60
17.09,-31.72
17.09,-30.76
17.09,-29.68
17.09,-28.48
17.09,-27.12
17.09,-25.57
17.09,-23.80
17.09,-21.76
17.09,-19.41
17.10,-16.75
17.10,-13.78
17.10,-10.59
17.10,-7.28
17.10,-4.01
17.10,-0.90
17.10,1.95
17.10,4.49
17.10,6.69
17.10,8.60
17.11,10.25
17.11,11.65
17.11,12.85
17.11,13.88
17.11,14.76
17.11,15.51
17.11,16.16
17.11,16.71
17.11,17.19
17.11,17.59
17.12,17.93
17.12,18.22
17.12,18.46
17.12,18.65
17.12,18.80
17.12,18.92
17.12,19.01
17.12,19.06
17.12,19.09
17.12,19.09
17.13,19.07
17.13,19.02
17.13,18.95
17.13,18.86
17.13,18.76
17.13,18.63
17.13,18.49
17.13,18.33
17.13,18.15
17.13,17.96
17.14,17.76
17.14,17.54
17.14,17.31
17.14,17.07
17.14,16.82
17.14,16.55
17.14,16.27
17.14,15.98
17.14,15.68
17.14,15.37
17.15,15.05
17.15,14.72
17.15,14.39
17.15,14.04
17.15,13.68
17.15,13.31
17.15,12.94
17.15,12.56
17.15,12.16
17.15,11.76
17.16,11.36
17.16,10.94
17.16,10.52
17.16,10.09
17.16,9.65
17.16,9.20
17.16,8.74
17.16,8.28
17.16,7.81
17.16,7.33
17.17,6.84
17.17,6.34
17.17,5.83
17.17,5.32
17.17,4.79
17.17,4.26
17.17,3.72
17.17,3.17
17.17,2.60
17.17,2.03
17.18,1.45
17.18,0.86
17.18,0.25
17.18,-0.37
17.18,-1.00
17.18,-1.64
17.18,-2.30
17.18,-2.98
17.18,-3.67
17.18,-4.38
17.19,-5.10
17.19,-5.84
17.19,-6.61
17.19,-7.39
17.19,-8.20
17.19,-9.03
17.19,-9.88
17.19,-10.77
17.19,-11.68
17.19,-12.61
17.20,-13.58
17.20,-14.59
17.20,-15.63
17.20,-16.70
17.20,-17.82
17.20,-18.97
17.20,-20.16
17.20,-21.39
17.20,-22.65
17.20,-23.95
17.21,-25.28
17.21,-26.64
17.21,-28.02
17.21,-29.42
17.21,-30.83
17.21,-32.24
17.21,-33.65
17.21,-35.03
17.21,-36.41
17.21,-37.75
17.22,-39.06
17.22,-40.33
17.22,-41.54
17.22,-42.71
17.22,-43.82
17.22,-44.89
17.22,-45.90
17.22,-46.87
17.22,-47.79
17.22,-48.68
17.23,-49.53
17.23,-50.36
17.23,-51.15
17.23,-51.91
17.23,-52.65
17.23,-53.36
17.23,-54.05
17.23,-54.71
17.23,-55.36
17.23,-55.98
17.24,-56.58
17.24,-57.16
17.24,-57.72
17.24,-58.26
17.24,-58.77
17.24,-59.27
17.24,-59.74
17.24,-60.20
17.24,-60.63
17.24,-61.05
17.25,-61.45
17.25,-61.83
17.25,-62.19
17.25,-62.53
17.25,-62.86
17.25,-63.17
17.25,-63.47
17.25,-63.75
17.25,-64.02
17.25,-64.27
17.26,-64.51
17.26,-64.73
17.26,-64.94
17.26,-65.14
17.26,-65.33
17.26,-65.50
17.26,-65.66
17.26,-65.81
17.26,-65.95
17.26,-66.08
17.27,-66.20
17.27,-66.31
17.27,-66.41
17.27,-66.51
17.27,-66.59
17.27,-66.66
17.27,-66.73
17.27,-66.79
17.27,-66.84
17.27,-66.89
17.28,-66.92
17.28,-66.95
17.28,-66.98
17.28,-67.00
17.28,-67.01
17.28,-67.01
17.28,-67.01
17.28,-67.01
17.28,-67.00
17.28,-66.98
17.29,-66.96
17.29,-66.93
17.29,-66.90
17.29,-66.87
17.29,-66.83
17.29,-66.79
17.29,-66.74
17.29,-66.69
17.29,-66.64
17.29,-66.58
17.30,-66.52
17.30,-66.45
17.30,-66.38
17.30,-66.31
17.30,-66.24
17.30,-66.16
17.30,-66.08
17.30,-66.00
17.30,-65.92
17.30,-65.83
17.31,-65.74
17.31,-65.65
17.31,-65.56
17.31,-65.46
17.31,-65.36
17.31,-65.26
17.31,-65.16
17.31,-65.06
17.31,-64.95
17.31,-64.84
17.32,-64.73
17.32,-64.62
17.32,-64.51
17.32,-64.40
17.32,-64.28
17.32,-64.17
17.32,-64.05
17.32,-63.93
17.32,-63.82
17.32,-63.69
17.33,-63.57
17.33,-63.45
17.33,-63.33
17.33,-63.20
17.33,-63.08
17.33,-62.95
17.33,-62.82
17.33,-62.70
17.33,-62.57
17.33,-62.44
17.34,-62.31
17.34,-62.18
17.34,-62.05
17.34,-61.92
17.34,-61.79
17.34,-61.66
17.34,-61.52
17.34,-61.39
17.34,-61.26
17.34,-61.12
17.35,-60.99
17.35,-60.85
17.35,-60.72
17.35,-60.58
17.35,-60.45
17.35,-60.31
17.35,-60.18
17.35,-60.04
17.35,-59.91
17.35,-59.77
17.36,-59.63
17.36,-59.50
17.36,-59.36
17.36,-59.22
17.36,-59.09
17.36,-58.95
17.36,-58.81
17.36,-58.67
17.36,-58.54
17.36,-58.40
17.37,-58.26
17.37,-58.12
17.37,-57.98
17.37,-57.84
17.37,-57.71
17.37,-57.57
17.37,-57.43
17.37,-57.29
17.37,-57.15
17.37,-57.01
17.38,-56.87
17.38,-56.73
17.38,-56.59
17.38,-56.44
17.38,-56.30
17.38,-56.16
17.38,-56.02
17.38,-55.87
17.38,-55.73
17.38,-55.59
17.39,-55.44
17.39,-55.30
17.39,-55.15
17.39,-55.01
17.39,-54.86
17.39,-54.72
17.39,-54.57
17.39,-54.42
17.39,-54.28
17.39,-54.13
17.40,-53.98
17.40,-53.83
17.40,-53.68
17.40,-53.53
17.40,-53.38
